Id,Sales
1,4434.165232846852
2,7164.751064317785
3,8391.603161968189
4,6703.294014124019
5,6347.91710194481
6,5331.081596130005
7,7535.1041970844235
8,7568.647747361885
9,5089.71470408963
10,5623.370336305505
11,6875.373741262179
12,7877.380761648086
13,6971.298597396481
14,9260.570990357817
15,5497.860329196305
16,4803.0408217328295
17,5607.889526349901
18,9327.560361234748
19,10740.971923816292
20,9566.059015401835
21,7321.645039761148
22,5161.222962773078
23,5703.56481796972
24,4212.430532954775
25,7977.114947939636
26,10214.391361791824
27,9229.779142508698
28,5505.519589892533
29,5099.136267212318
30,4261.060227017175
31,5971.151350513846
32,10413.450047584074
33,6625.766492823599
34,5461.825880944696
35,5531.050997037086
36,7307.681205819527
37,3909.1998978276874
38,7117.820493842086
39,4213.932843561601
40,6855.531643726274
41,7372.912337078329
42,5312.296168256545
43,7548.191303559151
44,6664.503634085693
45,4535.677132817725
46,6810.58467179243
47,6779.700203976358
48,11211.071008702467
49,6111.5008832600315
50,8012.477939874057
51,6990.426896379406
52,9182.303236215943
53,6477.63060692711
54,9110.502997429292
55,4724.365864096091
56,4935.859567599481
57,6090.240029524874
58,5793.171460484337
59,8941.480443066292
60,7621.695609957469
61,5460.949112514847
62,7648.017031018767
63,6524.117158330864
64,9854.9327588322
65,3927.123948359005
66,12477.213402825195
67,4792.376217284379
68,6121.279569389879
69,7922.113762092152
70,4989.0538656135195
71,6107.409054194769
72,6258.952839159029
73,7289.214682507936
74,5211.544719899873
75,5314.284478171614
76,8030.746871424076
77,7490.284235991295
78,6698.507532368577
79,4817.727327179221
80,6897.75138281558
81,11394.58966870137
82,6303.67714269521
83,4671.037159102053
84,6668.9816527380735
85,5866.0966077797275
86,6636.718749899295
87,7249.130506634738
88,3973.047171033769
89,7315.143398706055
90,5823.239060345745
91,6619.851952329524
92,6529.376669332223
93,4143.877630645297
94,6287.415933759773
95,5199.680835305715
96,7781.8767985097265
97,9303.878890037815
98,5175.7157318063055
99,4495.33912093017
100,6929.197865000207
101,5887.489307358761
102,5500.601407604903
103,7700.430457607548
104,6846.513163855362
105,7535.243886531683
106,5461.238604756892
107,4511.635350253205
108,6150.630202352998
109,8466.178236787015
110,7893.984041624442
111,7907.27378070179
112,7707.391500274247
113,5924.267125372578
114,8214.904304051446
115,5423.446106398031
116,7471.406982602648
117,9038.515730596784
118,6724.389382977758
119,9657.856284016605
120,7745.374118496253
121,7724.703076912549
122,5940.695818750836
123,6883.908656468665
124,7557.046955038916
125,6443.7795415077435
126,4152.121701508141
127,5435.907585515285
128,7616.953847028392
129,6515.766691129655
130,4471.183349435048
131,8378.292780044148
132,6895.230682524568
133,6015.744820752198
134,5504.570806687732
135,5420.427315418364
136,7145.607448802016
137,7014.628642053476
138,7012.979873874908
139,5488.776874176035
140,5128.75417962822
141,6562.275691277563
142,3878.520966919232
143,6070.421981111603
144,5011.983294634402
145,8757.4193169308
146,7203.43570286505
147,6592.530622473238
148,9939.965652354704
149,4922.835645045405
150,5002.475100027051
151,10008.469707858012
152,6383.113782813639
153,8258.87567186013
154,7378.555817504396
155,5658.367698710486
156,5994.271580697419
157,5641.900005412637
158,8157.540494642775
159,11072.285405848004
160,6429.768769770679
161,3312.4792735086153
162,4647.274207178118
163,7912.702127683134
164,8703.14340369387
165,6376.607784691358
166,6788.504448376201
167,4782.699221184729
168,5667.569346286937
169,3138.399580354072
170,4927.191843123989
171,5798.735848970679
172,6902.097778036554
173,7079.1623484100155
174,5956.925983201951
175,7885.515421713569
176,9008.433974775271
177,7292.977525500729
178,4866.3638598072675
179,9394.54712189798
180,10341.695713283809
181,5944.909713587443
182,7429.124664430045
183,5268.255742741451
184,6262.733911945861
185,4217.9458011109145
